shape_id,county_name,precinct_id,sen_red,sen_blue,con_districts,con_contested,con_red_votes,con_blue_votes,sldu_districts,sldu_contested,sldu_red_votes,sldu_blue_votes,sldl_districts,sldl_contested,sldl_red_votes,sldl_blue_votes,population,white_pop,black_pop,asian_pop,hispanic_pop,other_pop,median_age,median_income,education_pop,school_pop,diploma_pop,college_pop,graduate_pop,area_km2,con_imputed,sldu_imputed,sldl_imputed
1313,LENOIR,MH,871,956,1,Yes,811,1033,507,"No,Yes",859,1006,10012,No,857,987,5723,3300,2130,110,155,29,46,28684,4188,813,1588,1627,159,121,No,Yes,Yes
1308,LENOIR,N,863,464,7,Yes,895,418,507,"No,Yes",851,503,10012,No,856,488,5065,3067,1112,0,824,61,44,44019,3544,1038,1337,1118,53,85,No,Yes,Yes
1337,LENOIR,PH1,228,58,7,Yes,236,46,7,Yes,238,48,10,No,227,64,1754,1215,226,0,300,13,37,43451,1168,328,436,374,29,53,No,No,Yes
1336,LENOIR,PH2,396,105,7,Yes,369,114,7,Yes,391,103,10,No,396,111,1354,938,174,0,231,10,37,43448,901,253,337,289,22,41,No,No,Yes
1225,LENOIR,SH,279,88,1,Yes,260,118,7,Yes,292,77,10012,No,287,94,1314,1105,106,0,90,13,38,33931,901,145,376,344,35,62,No,No,Yes
1226,LENOIR,SW,304,104,7,Yes,310,101,7,Yes,331,103,10,No,306,113,1116,939,90,0,76,11,38,33925,766,124,320,293,29,53,No,No,Yes
1311,LENOIR,T1,497,142,7,Yes,496,131,7,Yes,513,141,10,No,496,152,2280,1587,291,0,385,17,37,43223,1519,422,569,489,38,70,No,No,Yes
1333,LENOIR,T2,344,82,7,Yes,345,82,7,Yes,366,78,10,No,344,89,2179,1509,281,0,373,16,37,43447,1451,408,542,465,36,66,No,No,Yes
1331,LENOIR,V,443,553,103,Yes,241,503,507,"No,Yes",439,567,12,No,434,546,3622,1490,1529,35,334,233,41,33209,2425,561,1026,778,60,80,No,Yes,Yes
1334,LENOIR,W,430,107,7,Yes,420,111,7,Yes,447,95,10,No,438,120,2218,1866,178,0,151,23,38,33913,1521,245,635,581,58,105,No,No,Yes
1338,LINCOLN,AS25,567,200,10,Yes,641,165,44,No,565,227,97,Yes,594,201,3247,2711,181,53,237,64,45,50524,2323,359,912,923,128,10,No,Yes,No
1340,LINCOLN,BC13,182,140,10,Yes,206,136,44,No,180,153,97,Yes,198,141,3319,1913,484,0,855,67,33,32455,2070,536,744,723,67,9,No,Yes,No
1339,LINCOLN,BS26,382,147,10,Yes,432,129,44,No,381,169,97,Yes,410,146,2545,2157,141,14,161,72,40,47350,1769,270,787,629,83,19,No,Yes,No
1363,LINCOLN,CF19,345,77,10,Yes,365,78,44,No,345,85,97,Yes,363,69,2145,2086,25,5,7,22,44,63805,1509,79,515,787,128,10,No,Yes,No
1366,LINCOLN,DN29,423,110,10,Yes,447,103,44,No,417,109,97,Yes,452,94,3348,3155,18,10,120,46,44,85895,2414,101,726,1277,310,16,No,Yes,No
1358,LINCOLN,DV08,584,181,10,Yes,662,175,44,No,586,212,97,Yes,628,199,4238,3927,38,17,192,65,42,46558,3006,649,1177,1086,93,91,No,Yes,No
1367,LINCOLN,DW28,347,110,10,Yes,372,108,44,No,347,124,97,Yes,376,107,5080,4474,147,59,328,73,41,55162,3425,427,1348,1403,246,53,No,Yes,No
1353,LINCOLN,HC33,598,275,10,Yes,694,268,44,No,601,312,97,Yes,649,301,5298,4801,79,29,302,86,44,46345,3839,839,1575,1254,170,79,No,Yes,No
1361,LINCOLN,IS20,444,95,10,Yes,480,95,44,No,443,116,97,Yes,458,110,2464,2160,196,0,75,34,43,47973,1691,334,756,556,46,33,No,Yes,No
1364,LINCOLN,IS23,507,200,10,Yes,559,195,44,No,506,224,97,Yes,522,222,3087,2699,216,11,110,52,43,51862,2118,416,899,727,76,39,No,Yes,No
1351,LINCOLN,LB34,591,170,10,Yes,645,175,44,No,594,202,97,Yes,601,205,3982,3403,126,12,349,93,44,43423,2893,620,1212,953,108,30,No,Yes,No
1352,LINCOLN,LI14,308,141,10,Yes,353,132,44,No,307,158,97,Yes,316,160,1815,1451,81,0,233,49,46,48290,1318,231,558,477,52,10,No,Yes,No
1355,LINCOLN,LN11,230,190,10,Yes,261,185,44,No,227,206,97,Yes,230,216,2017,1419,305,0,235,58,40,27859,1374,352,408,542,72,4,No,Yes,No
1354,LINCOLN,LS12,186,179,10,Yes,219,171,44,No,183,193,97,Yes,188,199,2730,1961,414,0,274,81,41,27267,1878,480,544,751,102,5,No,Yes,No
1362,LINCOLN,LW18,203,88,10,Yes,225,79,44,No,202,102,97,Yes,217,88,1532,1286,128,0,80,38,43,42173,1105,181,540,362,21,28,No,Yes,No
1360,LINCOLN,LW31,556,189,10,Yes,603,177,44,No,550,194,97,Yes,588,179,4679,4543,44,31,5,57,38,71549,3153,286,892,1673,302,30,No,Yes,No
1356,LINCOLN,NB35,730,208,10,Yes,796,197,44,No,736,249,97,Yes,718,260,6145,5714,56,61,253,61,41,43765,4338,979,1770,1368,221,134,No,Yes,No
1365,LINCOLN,OB21,421,74,10,Yes,453,65,44,No,420,90,97,Yes,436,85,2562,2255,81,25,132,70,41,56590,1782,270,735,684,93,30,No,Yes,No
1368,LINCOLN,PC22,359,80,10,Yes,385,78,44,No,359,95,97,Yes,375,88,3000,2682,77,23,145,74,40,54603,2076,291,888,793,103,34,No,Yes,No
1341,LINCOLN,SL24,406,158,10,Yes,470,130,44,No,404,181,97,Yes,446,148,2865,2393,166,0,248,58,45,48914,2023,381,863,707,72,23,No,Yes,No
1369,LINCOLN,ST36,551,220,10,Yes,614,205,44,No,545,252,97,Yes,598,211,6476,4235,960,6,949,326,39,40382,4378,1149,1851,1192,186,55,No,Yes,No
1357,LINCOLN,TA37,523,153,10,Yes,566,161,44,No,523,162,97,Yes,562,158,3701,3407,39,14,177,63,46,70547,2592,167,865,1292,268,18,No,Yes,No
1359,LINCOLN,WP32,715,247,10,Yes,765,230,44,No,719,246,97,Yes,767,220,3725,3470,19,6,151,78,46,86805,2695,136,786,1435,338,14,No,Yes,No
2115,MACON,01,219,168,11,Yes,258,142,50,Yes,217,188,120,No,228,182,2342,1983,52,13,214,80,44,31775,1633,287,559,660,127,19,No,No,Yes
2108,MACON,02,148,89,11,Yes,167,85,50,Yes,133,121,120,No,152,96,981,794,27,3,135,22,43,30472,685,119,252,265,50,10,No,No,Yes
2116,MACON,03,233,157,11,Yes,273,150,50,Yes,213,214,120,No,246,174,2257,1808,60,8,356,24,43,30307,1576,251,634,586,104,29,No,No,Yes
2114,MACON,04,191,132,11,Yes,223,129,50,Yes,175,180,120,No,203,145,2604,2138,70,9,318,68,43,30835,1812,321,647,707,138,30,No,No,Yes
2106,MACON,05,324,171,11,Yes,357,179,50,Yes,278,261,120,No,334,181,1222,1095,9,2,85,30,45,36795,910,113,361,381,55,44,No,No,Yes
2102,MACON,06,232,156,11,Yes,262,148,50,Yes,205,208,120,No,247,169,2191,1975,12,50,116,37,49,43244,1670,241,671,644,114,71,No,No,Yes
2110,MACON,07,271,146,11,Yes,318,127,50,Yes,253,195,120,No,285,160,2010,1835,5,47,99,25,48,42253,1490,188,622,579,101,66,No,No,Yes
2107,MACON,08,113,45,11,Yes,125,32,50,Yes,99,61,120,No,124,53,1955,1812,8,28,82,25,52,44438,1524,149,551,691,133,75,No,No,Yes
2105,MACON,09,355,244,11,Yes,402,227,50,Yes,360,264,120,No,367,246,3177,3042,20,41,35,39,55,51763,2480,188,562,1346,383,148,No,No,Yes
2103,MACON,10,109,54,11,Yes,129,46,50,Yes,118,57,120,No,116,61,1056,980,1,12,55,7,49,39535,769,70,310,328,61,37,No,No,Yes
2104,MACON,11,408,235,11,Yes,460,230,50,Yes,400,289,120,No,448,267,5493,4952,31,20,379,110,46,36538,4065,473,1679,1677,236,191,No,No,Yes
2109,MACON,12,311,216,11,Yes,352,209,50,Yes,282,277,120,No,333,236,3563,3231,43,6,197,85,46,37656,2640,353,1021,1080,186,193,No,No,Yes
2111,MACON,13,162,43,11,Yes,166,54,50,Yes,155,66,120,No,178,50,1574,1516,21,3,34,1,51,42072,1180,132,514,439,95,191,No,No,Yes
2112,MACON,14,161,75,11,Yes,185,66,50,Yes,159,94,120,No,168,83,915,881,12,2,20,0,51,42092,686,77,299,255,55,111,No,No,Yes
2113,MACON,15,328,179,11,Yes,359,166,50,Yes,288,240,120,No,350,199,2577,2386,2,0,127,62,54,40330,2196,311,939,857,89,118,No,No,Yes
2339,MADISON,BEECH,639,479,11,Yes,688,471,47,No,640,521,118,Yes,624,517,3231,3054,40,0,106,31,40,44192,2155,313,814,759,268,115,No,Yes,No
398,MADISON,EBBS C,298,175,11,Yes,311,179,47,No,296,196,118,Yes,280,203,952,924,4,0,21,2,46,33330,727,151,288,251,37,96,No,Yes,No
397,MADISON,GRAPEV,254,208,11,Yes,283,193,47,No,254,223,118,Yes,232,239,2887,2679,131,2,45,30,41,41792,1900,211,585,872,232,53,No,Yes,No
402,MADISON,HOT SP,160,218,11,Yes,183,220,47,No,157,237,118,Yes,150,247,867,785,3,14,46,19,52,23976,647,235,237,150,26,127,No,Yes,No
395,MADISON,LAUREL,197,197,11,Yes,214,182,47,No,197,219,118,Yes,183,211,1774,1727,4,1,40,3,48,31490,1381,305,553,465,57,201,No,Yes,No
399,MADISON,MARS H,807,753,11,Yes,881,753,47,No,810,802,118,Yes,766,864,3292,3058,145,3,53,34,41,41802,2176,252,680,983,261,62,No,Yes,No
394,MADISON,NORTH,513,539,11,Yes,585,518,47,No,510,584,118,Yes,485,597,2329,2209,29,9,54,29,44,41846,1717,374,718,494,130,76,No,Yes,No
396,MADISON,REVERE,34,107,11,Yes,51,93,47,No,32,114,118,Yes,31,110,228,219,1,1,6,1,48,30030,176,44,69,56,7,27,No,Yes,No
2341,MADISON,SANDY,111,116,11,Yes,126,112,47,No,111,127,118,Yes,104,135,1304,1236,16,5,30,16,44,41844,961,209,402,277,73,43,No,Yes,No
400,MADISON,SOUTH,194,245,11,Yes,229,254,47,No,194,265,118,Yes,187,303,1761,1669,14,20,25,34,45,40778,1276,266,542,363,106,91,No,Yes,No
403,MADISON,SPRING,168,196,11,Yes,173,206,47,No,167,215,118,Yes,155,222,1195,1085,4,19,62,26,51,24880,891,317,328,209,37,168,No,Yes,No
401,MADISON,WALNUT,293,271,11,Yes,340,257,47,No,290,298,118,Yes,279,303,1214,1144,1,26,9,34,46,37544,864,184,369,236,75,106,No,Yes,No
783,MARTIN,BG,452,125,3,Yes,544,83,3,No,443,149,23,No,446,146,1599,1193,376,0,30,0,44,44033,1135,157,508,418,51,78,No,Yes,Yes
782,MARTIN,CR,187,144,3,Yes,234,106,3,No,182,157,23,No,184,155,1288,961,303,0,24,0,45,44026,914,127,409,337,41,63,No,Yes,Yes
774,MARTIN,GN,155,220,1,Yes,130,250,3,No,151,226,23,No,148,225,1425,568,795,0,28,34,48,26688,923,231,390,292,11,176,No,Yes,Yes
773,MARTIN,GR,305,123,3,Yes,362,84,3,No,296,139,23,No,301,138,2688,1892,659,0,121,15,43,42296,1861,272,778,722,89,160,No,Yes,Yes
775,MARTIN,HM,114,218,1,Yes,92,234,3,No,112,224,23,No,110,222,898,382,478,0,18,20,47,28024,586,141,248,188,8,106,No,Yes,Yes
777,MARTIN,HS,32,76,1,Yes,30,83,3,No,31,77,23,No,30,77,367,146,205,0,7,9,48,26678,238,59,100,75,3,45,No,Yes,Yes
772,MARTIN,J,378,265,103,Yes,382,121,3,No,364,290,23,No,356,282,2149,1363,590,0,167,29,42,38271,1451,235,537,600,79,164,No,Yes,Yes
780,MARTIN,PP,51,52,3,Yes,66,41,3,No,49,55,23,No,51,56,849,634,200,0,16,0,45,44028,603,84,270,222,27,42,No,Yes,Yes
781,MARTIN,R1,135,251,1,Yes,127,259,3,No,131,252,23,No,125,252,1352,427,870,0,53,2,48,32858,1039,319,410,282,28,48,No,Yes,Yes
778,MARTIN,R2,159,328,1,Yes,141,355,3,No,155,327,23,No,148,328,1934,628,1227,0,71,7,48,32188,1461,441,580,402,37,87,No,Yes,Yes
771,MARTIN,W,196,117,3,Yes,248,82,3,No,189,128,23,No,189,126,1545,982,422,0,120,21,42,38274,1043,169,386,432,57,118,No,Yes,Yes
779,MARTIN,W1,299,339,1,Yes,259,394,3,No,288,348,23,No,292,355,3905,1702,2027,37,121,18,50,31486,3067,452,1479,1048,87,54,No,Yes,Yes
776,MARTIN,W2,282,459,1,Yes,253,505,3,No,272,458,23,No,268,460,3962,1603,2226,0,85,48,45,37570,2696,260,1196,1123,117,51,No,Yes,Yes
1928,MCDOWELL,CCREEK,627,306,11,Yes,693,295,47,No,624,352,85,Yes,676,294,2405,2335,23,0,2,45,48,39260,1824,299,854,602,70,82,No,Yes,No
1917,MCDOWELL,DYSART,509,197,11,Yes,561,200,47,No,510,231,85,Yes,575,182,3517,3254,195,11,25,32,42,40030,2540,547,1158,763,73,106,No,Yes,No
1922,MCDOWELL,FORT 1,318,194,11,Yes,363,192,47,No,319,220,85,Yes,351,189,3055,2725,113,0,206,10,43,34932,2149,394,841,812,102,127,No,Yes,No
1929,MCDOWELL,FORT 2,235,138,11,Yes,264,132,47,No,236,158,85,Yes,263,128,1895,1807,29,1,26,31,47,38849,1419,238,644,481,56,67,No,Yes,No
1918,MCDOWELL,GLENWD,466,171,11,Yes,507,166,47,No,467,204,85,Yes,538,141,3209,3019,130,6,33,21,44,37153,2320,457,1059,728,77,99,No,Yes,No
1925,MCDOWELL,HIGGIN,288,155,11,Yes,332,133,47,No,285,176,85,Yes,347,112,1268,1160,64,4,27,13,42,40010,912,188,415,279,29,34,No,Yes,No
1919,MCDOWELL,M.COVE,474,136,11,Yes,517,128,47,No,478,171,85,Yes,519,120,3205,3111,35,0,53,7,47,31458,2321,372,1063,791,95,102,No,Yes,No
1923,MCDOWELL,MAR 1,670,389,11,Yes,760,350,47,No,665,438,85,Yes,763,341,3619,2758,247,52,332,231,44,34397,2592,620,995,804,173,67,No,Yes,No
1930,MCDOWELL,MAR 2,204,306,11,Yes,256,287,47,No,198,342,85,Yes,278,268,1995,1634,91,7,225,38,38,27149,1348,251,697,356,44,5,No,Yes,No
1926,MCDOWELL,MAR 3,175,119,11,Yes,204,112,47,No,174,132,85,Yes,214,100,1309,995,99,11,114,91,44,34076,942,224,357,293,68,8,No,Yes,No
1924,MCDOWELL,MAR 4,156,101,11,Yes,183,106,47,No,163,123,85,Yes,186,105,3206,2636,104,10,403,52,39,29815,2176,400,1111,590,76,14,No,Yes,No
1920,MCDOWELL,MAR 5,192,93,11,Yes,212,85,47,No,190,106,85,Yes,209,86,839,738,47,13,29,11,42,38679,591,99,260,214,18,8,No,Yes,No
1916,MCDOWELL,N.COVE,231,90,11,Yes,256,74,47,No,231,106,85,Yes,250,71,1699,1450,5,56,176,13,43,42502,1178,195,524,419,40,108,No,Yes,No
1931,MCDOWELL,NEBO,725,319,11,Yes,775,320,47,No,725,369,85,Yes,792,299,3925,3349,94,26,380,76,42,39861,2744,421,1242,947,134,49,No,Yes,No
1921,MCDOWELL,PLEASA,608,255,11,Yes,685,234,47,No,605,295,85,Yes,685,218,2656,2336,75,34,198,13,43,38121,1862,328,772,687,75,116,No,Yes,No
1932,MCDOWELL,T.COVE,261,71,11,Yes,274,66,47,No,262,86,85,Yes,273,68,1563,1334,4,52,162,12,43,42501,1084,180,482,385,37,99,No,Yes,No
1927,MCDOWELL,WEST M,781,362,11,Yes,870,340,47,No,779,423,85,Yes,863,336,5606,4899,376,69,139,124,42,34729,3926,632,1763,1388,144,51,No,Yes,No
1524,MECKLENBURG,001,422,382,9,No,464,390,39,No,453,328,88102,"No,Yes",442,329,2448,2205,112,22,65,45,42,118879,1767,47,172,1020,528,2,Yes,Yes,Yes
1525,MECKLENBURG,002,320,758,912,"No,Yes",390,816,37,No,344,730,100102,No,345,702,3911,3064,502,113,99,133,32,66561,2911,113,498,1659,641,2,Yes,Yes,Yes
1526,MECKLENBURG,003,66,753,12,Yes,168,1426,40,No,66,731,99,No,64,739,5079,384,3108,12,1424,150,29,32840,2756,694,959,1037,67,2,No,Yes,Yes
1527,MECKLENBURG,004,217,700,12,Yes,544,1255,40,No,221,696,99,No,223,716,3436,890,1641,115,561,229,38,46600,2314,437,639,1019,220,4,No,Yes,Yes
1528,MECKLENBURG,005,103,386,12,Yes,242,750,37,No,103,396,100,No,112,400,3034,775,793,296,1080,90,33,33022,2035,565,602,775,93,1,No,Yes,Yes
1514,MECKLENBURG,006,103,661,12,Yes,259,1250,37,No,103,644,99100,No,104,648,4935,1530,2486,174,662,83,29,39130,2946,491,951,1334,170,3,No,Yes,Yes
1529,MECKLENBURG,007,210,472,9,No,263,525,3940,No,207,483,104,No,211,471,2839,1651,881,6,286,15,38,37567,2099,102,736,995,267,2,Yes,Yes,Yes
1592,MECKLENBURG,008,722,450,9,No,791,457,39,No,772,377,88,Yes,743,414,2899,2679,100,6,78,36,40,121726,1910,29,121,1091,669,2,Yes,Yes,No
1593,MECKLENBURG,009,467,840,9,No,531,870,37,No,513,784,88102,"No,Yes",507,765,3709,3129,301,81,98,101,39,87320,2951,120,332,1583,916,3,Yes,Yes,Yes
1594,MECKLENBURG,010,421,709,9,No,478,730,37,No,481,644,88,Yes,446,681,2361,2268,13,0,15,65,33,105210,1691,27,81,906,677,1,Yes,Yes,No
1595,MECKLENBURG,011,690,1366,12,Yes,1515,2560,37,No,724,1298,101107,No,742,1285,8447,5296,2222,287,335,308,29,72394,5623,496,665,3114,1348,4,No,Yes,Yes
1596,MECKLENBURG,012,51,700,12,Yes,159,1305,38,Yes,51,676,101,No,40,716,3229,516,2421,156,59,77,27,25545,1725,469,706,488,62,3,No,No,Yes
1597,MECKLENBURG,013,180,738,12,Yes,446,1353,3740,No,192,668,102,No,194,653,6257,3672,1971,173,277,164,31,73030,4284,280,620,2307,1078,3,No,Yes,Yes
1598,MECKLENBURG,014,51,858,12,Yes,155,1613,3740,No,51,837,102107,No,41,858,4570,881,3415,22,116,136,31,29354,2934,586,1094,1097,157,3,No,Yes,Yes
1628,MECKLENBURG,015,272,1000,9,No,330,1064,37,No,329,932,100,No,326,904,3433,2748,318,56,203,107,33,86865,2679,177,211,1611,680,2,Yes,Yes,Yes
1629,MECKLENBURG,016,17,1422,12,Yes,103,2682,38,Yes,20,1363,107,No,9,1484,3006,191,2392,123,236,64,32,36509,1855,316,729,760,51,5,No,No,Yes
1630,MECKLENBURG,017,46,587,12,Yes,136,1101,3740,No,43,569,100102,No,37,570,3939,697,2842,36,258,106,26,21443,2073,524,669,798,83,3,No,Yes,Yes
1631,MECKLENBURG,018,607,348,9,No,661,359,39,No,682,236,88,Yes,647,300,1929,1819,26,18,11,54,43,190104,1288,17,36,741,493,1,Yes,Yes,No
1632,MECKLENBURG,019,526,400,9,No,585,412,39,No,554,333,88,Yes,563,357,3319,2985,104,90,51,89,39,120052,2244,31,134,1370,709,3,Yes,Yes,No
1647,MECKLENBURG,020,507,615,9,No,576,639,37,No,549,545,88,Yes,536,597,3682,3348,121,58,41,114,35,104471,2641,82,194,1445,921,2,Yes,Yes,No
1648,MECKLENBURG,021,269,540,9,No,325,581,37,No,280,531,88,Yes,287,536,2954,2135,431,48,213,127,32,53795,2208,34,378,1308,489,2,Yes,Yes,No
1649,MECKLENBURG,022,386,1150,12,Yes,891,2095,38,Yes,401,1086,102,No,390,1146,6073,2452,3033,145,323,120,32,42613,4182,627,875,1933,747,5,No,No,Yes
1650,MECKLENBURG,023,44,520,12,Yes,121,971,38,Yes,44,510,102,No,45,519,2396,750,1472,58,59,56,34,38723,1749,367,516,724,142,4,No,No,Yes
1652,MECKLENBURG,024,85,779,12,Yes,262,1405,38,Yes,91,740,101,No,71,787,3981,664,2984,194,38,102,37,26457,2788,805,879,951,153,4,No,No,Yes
1677,MECKLENBURG,025,8,876,12,Yes,63,1650,38,Yes,10,830,107,No,-11,899,3375,124,3175,0,0,76,39,22188,2057,583,806,546,123,2,No,No,Yes
1678,MECKLENBURG,026,147,1258,12,Yes,402,2363,40,No,151,1242,106,Yes,139,1199,5801,925,3802,202,809,63,33,39171,3762,548,1394,1600,221,7,No,Yes,No
1679,MECKLENBURG,027,39,758,12,Yes,126,1422,40,No,38,743,106107,"No,Yes",35,750,4962,479,3023,172,1160,127,30,25571,2889,843,962,1051,32,7,No,Yes,Yes
1680,MECKLENBURG,028,86,587,12,Yes,238,1104,40,No,87,586,106,Yes,93,563,3720,1437,1582,137,446,118,37,33664,2796,586,788,1228,194,3,No,Yes,No
2200,MECKLENBURG,029,171,568,12,Yes,406,1071,37,No,180,572,100,No,191,572,2887,1383,572,154,681,97,37,41595,2083,541,279,983,281,2,No,Yes,Yes
1701,MECKLENBURG,030,145,789,12,Yes,366,1506,37,No,160,775,100107,No,168,785,3350,1459,1236,122,487,46,33,56020,2460,405,550,1187,319,3,No,Yes,Yes
1702,MECKLENBURG,031,26,858,12,Yes,91,1582,38,Yes,32,802,102,No,17,841,5157,647,3918,231,188,174,33,25969,3192,832,1130,1053,177,5,No,No,Yes
1703,MECKLENBURG,032,748,388,9,No,818,397,39,No,822,276,88,Yes,791,321,2408,2243,50,21,33,61,41,168734,1578,14,63,915,587,2,Yes,Yes,No
1704,MECKLENBURG,033,175,515,12,Yes,413,960,37,No,172,529,100,No,184,528,4930,1439,1316,606,1518,50,29,33059,3045,1240,927,708,170,3,No,Yes,Yes
1705,MECKLENBURG,034,231,552,9,No,298,630,3740,No,231,552,100,No,234,534,4435,2078,1133,436,717,71,36,42962,3337,379,970,1627,362,4,Yes,Yes,Yes
1706,MECKLENBURG,035,381,400,9,No,422,403,3940,No,404,375,102104,No,399,363,2170,1938,68,84,47,34,38,84196,1489,29,160,881,420,2,Yes,Yes,Yes
1733,MECKLENBURG,036,597,663,9,No,669,681,39,No,628,632,104,No,618,610,3576,2961,297,219,78,21,38,73169,2574,44,248,1593,688,3,Yes,Yes,Yes
1734,MECKLENBURG,037,403,448,9,No,463,466,37,No,421,430,88,Yes,438,431,2441,1769,267,86,246,72,34,74410,1964,109,337,1190,329,2,Yes,Yes,No
1735,MECKLENBURG,038,267,446,9,No,321,478,37,No,270,449,88,Yes,317,414,3465,1698,493,210,985,79,34,42523,2517,252,502,1400,363,2,Yes,Yes,No
1736,MECKLENBURG,039,25,692,12,Yes,93,1291,38,Yes,23,668,102,No,12,680,4221,106,3452,236,255,172,29,19308,2252,819,833,582,18,20,No,No,Yes
1676,MECKLENBURG,040,80,742,12,Yes,213,1406,38,Yes,88,721,101,No,73,764,4117,823,2657,170,419,48,31,29249,2478,542,1031,844,62,3,No,No,Yes
1737,MECKLENBURG,041,71,799,12,Yes,205,1463,38,Yes,78,746,101,No,60,768,6831,879,4870,233,603,246,31,35294,4109,871,1680,1431,127,9,No,No,Yes
1738,MECKLENBURG,042,36,1091,12,Yes,156,2014,40,No,36,1085,106,Yes,39,1013,4509,262,3440,20,774,13,38,28478,3110,713,1289,1043,65,3,No,Yes,No
1739,MECKLENBURG,043,97,906,12,Yes,287,1689,40,No,97,890,99,No,95,906,5753,691,3251,29,1523,259,31,33988,3330,910,1127,1227,65,3,No,Yes,Yes
2201,MECKLENBURG,044,199,533,9,No,251,606,37,No,200,531,100,No,199,508,3501,1593,975,175,630,128,38,36412,2592,628,503,1195,266,3,Yes,Yes,Yes
1771,MECKLENBURG,045,182,477,12,Yes,426,888,37,No,180,488,100,No,192,494,4110,1141,1145,421,1357,46,35,35741,2549,794,741,866,148,2,No,Yes,Yes
1772,MECKLENBURG,046,210,730,12,Yes,503,1378,37,No,213,738,100,No,228,736,5284,1866,1293,839,926,360,31,38683,3649,976,852,1569,252,3,No,Yes,Yes
1773,MECKLENBURG,047,658,524,9,No,725,527,39,No,690,493,88104,"No,Yes",679,478,3093,2718,131,135,67,42,38,81837,2144,40,225,1281,598,3,Yes,Yes,Yes
1774,MECKLENBURG,048,727,353,9,No,785,356,39,No,776,275,104,No,751,287,2624,2385,82,38,61,58,44,135619,1862,15,73,1145,630,3,Yes,Yes,Yes
1775,MECKLENBURG,049,449,518,9,No,508,537,37,No,487,467,88,Yes,518,438,2620,2217,166,75,87,75,36,102388,1852,68,190,1081,514,2,Yes,Yes,No
1430,MECKLENBURG,050,291,449,9,No,339,466,37,No,299,444,88,Yes,330,421,3434,2174,294,243,646,77,35,57111,2673,306,552,1459,355,3,Yes,Yes,No
1431,MECKLENBURG,051,461,715,9,No,533,742,37,No,485,697,88,Yes,503,659,3590,2339,354,207,567,123,35,65438,2742,281,450,1497,513,2,Yes,Yes,No
1432,MECKLENBURG,052,38,1050,12,Yes,147,1878,3738,"No,Yes",44,1041,102,No,30,1074,3619,380,2618,21,580,20,39,29484,2481,608,786,991,96,6,No,Yes,Yes
1651,MECKLENBURG,053,91,997,12,Yes,238,1887,38,Yes,89,966,101102,No,86,1027,5205,960,3317,254,640,34,35,33362,3395,1060,1405,880,50,10,No,No,Yes
1433,MECKLENBURG,054,35,1035,12,Yes,134,1959,40,No,34,1026,107,No,12,1074,3929,157,3501,5,168,98,38,23669,2580,463,1065,931,120,4,No,Yes,Yes
1434,MECKLENBURG,055,12,641,12,Yes,73,1179,40,No,13,640,107,No,-1,673,1881,24,1667,5,124,59,44,26014,1362,189,546,509,119,2,No,Yes,Yes
1464,MECKLENBURG,056,11,496,12,Yes,61,918,40,No,9,486,106107,"No,Yes",0,504,2633,133,2224,4,47,225,35,20584,1804,441,753,539,70,5,No,Yes,Yes
1465,MECKLENBURG,057,553,480,9,No,604,472,39,No,569,472,88,Yes,558,450,3330,2473,127,169,482,78,40,66859,2471,187,432,1448,405,3,Yes,Yes,No
1466,MECKLENBURG,058,289,386,9,No,355,420,37,No,290,390,88,Yes,301,379,3198,1281,548,17,1217,136,31,49034,1997,261,570,973,192,2,Yes,Yes,No
1467,MECKLENBURG,059,221,315,9,No,256,321,37,No,225,320,88,Yes,243,304,2070,1019,173,103,702,73,34,49509,1432,207,354,716,155,2,Yes,Yes,No
1468,MECKLENBURG,060,33,890,12,Yes,142,1648,40,No,41,878,99,No,34,898,3405,172,2146,36,803,249,35,32834,2088,453,563,984,89,4,No,Yes,Yes
1469,MECKLENBURG,061,238,655,12,Yes,535,1190,37,No,233,677,99100,No,247,690,5826,1670,1889,192,1868,206,36,30321,4007,1188,1376,1266,177,3,No,Yes,Yes
1483,MECKLENBURG,062,131,568,12,Yes,322,1051,40,No,127,569,100,No,134,569,5740,768,2107,185,2646,34,29,33033,3391,1153,1101,1055,82,3,No,Yes,Yes
1484,MECKLENBURG,063,137,594,12,Yes,342,1115,40,No,132,592,100,No,136,600,4573,733,2240,164,1078,358,28,36193,2588,323,951,1217,97,3,No,Yes,Yes
1485,MECKLENBURG,064,136,273,9,No,172,305,3940,No,136,275,100104,No,138,265,1878,595,448,119,673,43,33,42594,1205,257,345,519,85,2,Yes,Yes,Yes
1486,MECKLENBURG,065,365,343,9,No,398,340,39,No,377,341,104,No,377,331,1505,1234,155,26,53,37,45,67093,1154,66,260,630,199,2,Yes,Yes,Yes
1487,MECKLENBURG,066,330,432,9,No,371,445,39,No,349,411,104,No,345,397,2200,1821,183,135,48,13,38,73169,1583,27,153,980,423,2,Yes,Yes,Yes
1507,MECKLENBURG,067,415,372,9,No,476,387,39,No,416,379,104,No,414,365,2821,1793,524,51,426,27,39,46544,1963,51,449,997,467,3,Yes,Yes,Yes
1508,MECKLENBURG,068,260,392,9,No,301,410,39,No,264,397,104,No,265,382,2078,1321,385,38,314,20,39,46544,1446,37,330,734,344,2,Yes,Yes,Yes
1509,MECKLENBURG,069,1181,797,9,No,1308,805,39,No,1232,733,104,No,1210,721,5526,4570,397,249,292,18,39,90896,3705,126,514,2171,894,6,Yes,Yes,Yes
